,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
4136,Susan O'Donnell,CrossFit MF Windham,,"2023 open
1045th
worldwide",1045th,worldwide,Women (60-64),Women (60-64),190 lb,,110 lb,240 lb,204,,9:00,7:40,12:35,,,28:47,98 lb,
4140,Emily Gean,,,,,North Central,Women,,285 lb,,225 lb,305 lb,,,,1:59,,,,,186 lb,
4145,Ryan Welch,CrossFit AFCO,,,,North America East,Men,,240 lb,,155 lb,190 lb,,,,,,,,29:00,,
4147,Thamer Alanazi,Circuit Plus CrossFit Shuwaikh,,,,Africa Middle East,Men,,200 lb,,145 lb,305 lb,,,,,,,,23:00,115 lb,
4164,Harrison Schreiner,CrossFit Simpsonville,,"2023 open
34217th
worldwide",34217th,worldwide,Men,Men,385 lb,,305 lb,475 lb,,10:03,3:35,3:09,,,38,,225 lb,
4172,Dylan Crofskey,Thorndon CrossFit,,,,Oceania,Men,,170 kg,,125 kg,235 kg,,,3:06,2:01,8:24,4:04,50,,,
4196,Alejandro Neavez Ibarra,,,"2023 open
4694th
worldwide",4694th,worldwide,Men,Men (35-39),375 lb,,285 lb,405 lb,,,,3:30,,,50,18:15,205 lb,
4201,Richard Basford,One United People CrossFit,,"2023 open
2615th
worldwide",2615th,worldwide,Men,Men (35-39),315 lb,,250 lb,395 lb,,,2:53,4:08,,,,,201 lb,
4212,Eric Weston,CrossFit HCS,,,,North America,Men,,100 kg,,,80 kg,,,,,,,,,,
4232,Becky Toups,,,,,North America,Women,,300 lb,,175 lb,315 lb,,25:32,4:42,3:16,16:14,,,,,
4233,Juan Lam,CrossFit Modern,,,,United States,Men,,355 lb,,295 lb,405 lb,,,3:31,3:00,,,42,,225 lb,2:00
4237,Liam Campbell,,,,,Canada East,Men,,335 lb,,232 lb,415 lb,,,4:28,,,,33,,185 lb,
4238,Brent Brown,,,,,South East,Men,,245 lb,,185 lb,345 lb,,,,,10:57,,,,155 lb,
4248,Joe Pietragallo,,,,,South East,Men,,335 lb,,225 lb,455 lb,,,,,,,,,,
4255,Louis Ciolino,,,,,South East,Men,,405 lb,,,445 lb,,,,,,,,,,
4261,Brad Arena,CrossFit CE,,,,North America East,Men,,385 lb,,245 lb,425 lb,319,,3:40,2:06,,,40,,155 lb,
4262,Mike Smith,,,,,North Central,Men,,275 lb,,195 lb,335 lb,,,,,,,,,185 lb,
4271,Kimberley Crane,CrossFit Loyalty,,"2023 open
1080th
worldwide",1080th,worldwide,Women (55-59),Women (55-59),150 lb,,105 lb,185 lb,,,,,,,5,,75 lb,
4281,Darren Smith,,,,,South East,Men,,385 lb,,240 lb,435 lb,,,2:37,,8:20,,50,,175 lb,
4292,Angelina Jong,,,,,Southern California,Women,,190 lb,,135 lb,215 lb,265,29:27,5:39,4:03,10:51,,,29:46,108 lb,1:23
4298,Phil Gillan,CrossFit Glasgow,,,,Europe,Men,,155 kg,,110 kg,203 kg,,,3:23,2:34,7:34,,50,19:00,82 kg,0:55
4314,Jason Pennington,,,,,North West,Men,,370 lb,,245 lb,435 lb,,,6:01,2:29,,,,,185 lb,
4315,Hugues Forté,CrossFit St-Basile-le-Grand,,"2023 quarterfinals
33rd
worldwide",33rd,worldwide,Men,Men (50-54),410 lb,,275 lb,500 lb,303,20:12,3:05,2:30,10:47,,37,23:36,220 lb,
4318,Charlotte Miles,,,,,Europe,Women,,58 kg,,53 kg,93 kg,,30:26,9:04,,,,,20:00,25 kg,
4321,Jacqueline Paradise,CrossFit Beyond,,,,North America,Women,,205 lb,,,250 lb,,,,3:58,,,,23:56,,
4324,Brooke Nunemaker,CrossFit Hopkins,,,,North America,Women,,240 lb,,165 lb,285 lb,289,,6:35,3:02,,,18,35:48,117 lb,
4328,Ruben Mendez,CrossFit Labrutez,,"2023 open
9001st
worldwide",9001st,worldwide,Men,Men (35-39),200 kg,,130 kg,220 kg,,,3:58,,9:50,,42,26:30,105 kg,1:17
4336,Cory Miles,CrossFit Sparrow,,,,United States,Men,,435 lb,,320 lb,475 lb,,,,,,,,,245 lb,
4342,George Hartshorn,CrossFit 845,,"2023 open
24817th
worldwide",24817th,worldwide,Men,Men,385 lb,,310 lb,485 lb,355,,3:59,4:14,9:43,,,,220 lb,
4351,Laken Gillard,CrossFit Alliance,,,,North America,Women,,90 kg,,68 kg,100 kg,,,,,,,,,55 kg,
4360,Michael Green,CrossFit 469,,"2023 open
6715th
worldwide",6715th,worldwide,Men,Men (45-49),335 lb,,230 lb,450 lb,,,,,,,,,180 lb,
4364,Dustin Wallace,,,,,North America,Men,,345 lb,,280 lb,395 lb,305,19:42,,2:35,,,40,21:30,215 lb,
4365,David Humphrey,CrossFit Wash Park,,"2023 quarterfinals
1259th
worldwide",1259th,worldwide,Men,Men (35-39),365 lb,,285 lb,435 lb,304,,3:23,2:14,10:01,,40,,225 lb,1:10
4374,Brittaney Doane,,,,,North East,Women,,275 lb,,180 lb,285 lb,,,,2:40,,,,28:56,140 lb,
4384,Ryan Howell,Decorum CrossFit,,,,Central East,Men,,300 lb,,230 lb,405 lb,,,3:22,4:38,7:48,,55,25:10,185 lb,
4394,Weston Sage,CrossFit RAZE,,"2023 open
27405th
worldwide",27405th,worldwide,Men,Men,175 lb,,180 lb,315 lb,,34:09,8:59,,,,30,21:32,170 lb,
4398,Becky Dowden,KSAC CrossFit,,,,North America,Women,,185 lb,,145 lb,210 lb,,,,,,,,,115 lb,
4408,Dan Guerrero,,,,,North America West,Men,,335 lb,,225 lb,425 lb,,,,2:22,8:54,,20,,170 lb,
4410,Ron Sams,Yucaipa CrossFit,,,,United States,Men,,415 lb,,,,332,,2:58,,,,,,,
4435,Terrence O'Connor,,,,,,,,275 lb,,205 lb,315 lb,,,,,,,,,165 lb,
4437,Brad Salemi,CrossFit 256,,"2023 open
22486th
worldwide",22486th,worldwide,Men,Men,305 lb,,235 lb,425 lb,,,,2:40,,,,,175 lb,
4450,Mary-Louise Christodoulatos,Vigorous CrossFit,,"2023 open
40436th
worldwide",40436th,worldwide,Women,Women,95 kg,,70 kg,130 kg,,,,,,,3,,60 kg,
4463,Edward Booth,CrossFit New England,,"2023 open
1164th
worldwide",1164th,worldwide,Men,Men (50-54),,,225 lb,325 lb,271,,,,,,,,,
4466,Adam Norton,CrossFit Ammo,,,,North America,Men,,300 lb,,205 lb,355 lb,,,5:49,3:58,10:00,,,21:08,165 lb,1:06
4470,Aldo Garcia,,,,,South America,Men,,325 lb,,255 lb,405 lb,,,3:36,2:48,4:20,,,13:00,210 lb,1:12
4499,Wesley Sherrer,Two Roads CrossFit,,,,North America,Men,,355 lb,,275 lb,405 lb,328,,3:49,,9:26,,29,,245 lb,
4539,Wendy Reo,,,,,,,,215 lb,,135 lb,235 lb,,,,,,,20,,100 lb,
4553,James Hernandez,Brick CrossFit,,,,North America West,Men,,,,,355 lb,,,,,,,,,,
4565,Oscar Mendez,CrossFit Lugal,,"2023 open
5978th
worldwide",5978th,worldwide,Men,Men (40-44),280 lb,,,365 lb,,,,,,,,,,
4573,Cory Dube,,,,,Canada West,Men,,355 lb,,205 lb,405 lb,298,,7:42,6:04,,,15,,155 lb,2:15
4575,Rich Munton,Left Coast CrossFit,,,,North America,Men,,440 lb,,320 lb,530 lb,,,2:21,1:23,8:04,,61,24:30,271 lb,
4623,Rosalie Suurd,CrossFit Wayward,,,,Europe,Women,,120 kg,,95 kg,185 kg,382,22:30,3:41,2:55,8:25,,25,26:00,75 kg,1:20
4632,Jeremy Shull,Heroes CrossFit,,,,North America,Men,,425 lb,,275 lb,425 lb,,,,2:56,,,,,190 lb,
4645,Ashley Robertson,Thomasville CrossFit,,"2023 open
95858th
worldwide",95858th,worldwide,Women,Women,245 lb,,160 lb,,,,,,,,,,,
4647,Luz Acosta,,,,,South West,Women,,150 kg,,100 kg,140 kg,,,,,,,,,75 kg,
4652,Beno Garza,,,,,North America West,Men,,405 lb,,,,,,4:54,,,,,31:04,175 lb,
4662,Christianne Visconti,Fighters CrossFit,,,,South America,Women (60-64),,75 kg,,,100 kg,,,,,14:45,,,,33 kg,
4667,Ryan Morell,CrossFit 110,,"2023 open
3133rd
worldwide",3133rd,worldwide,Men,Men (40-44),335 lb,,245 lb,405 lb,406,,3:59,,7:52,,,21:38,185 lb,1:01
4668,Vincent Camacho,,,,,North East,Men,,375 lb,,225 lb,405 lb,166,,5:08,4:21,10:56,,,,170 lb,
4672,Sarah Kline,CrossFit Forged Iron,,"2023 open
1803rd
worldwide",1803rd,worldwide,Women,Women (40-44),185 lb,,150 lb,265 lb,,,5:09,,8:30,,15,19:00,100 lb,1:00
4685,Keaton Leisinger,CrossFit Aggregate,,,,United States,Men,,405 lb,,295 lb,,,,,,,,,,245 lb,
4688,Kerry Hollands,,,,,Europe,Women,,210 lb,,130 lb,215 lb,,23:55,9:34,4:19,13:00,,,25:19,100 lb,
4709,Lexie Cameron,Twelve Lions CrossFit,,,,North America East,Women,,230 lb,,170 lb,275 lb,,,,,,,,,130 lb,
4723,Wade Peterson,High Velocity CrossFit,,,,United States,Men,,255 lb,,185 lb,275 lb,,,6:16,3:15,11:23,,27,,140 lb,
4734,Cesar Olivares,CrossFit 845,,,,North America,Men,,275 lb,,210 lb,405 lb,271,,5:51,,9:57,,,,145 lb,
4738,Juan M Gonzalez,,,"2023 quarterfinals
951st
worldwide",951st,worldwide,Men,Men (40-44),365 lb,,265 lb,425 lb,290,,4:00,2:48,,,40,,170 lb,1:30
4740,Thommy Lynch,CrossFit DDW,,,,Australasia,Men,,150 kg,,90 kg,200 kg,,,,,,,,,65 kg,
4748,Michael Mood,CrossFit Riverfront,,"2023 open
5982nd
worldwide",5982nd,worldwide,Men,Men (40-44),315 lb,,235 lb,455 lb,,21:22,4:30,3:30,8:28,,36,21:58,165 lb,
4758,Louis Perez,,,,,North America West,Men,,375 lb,,285 lb,400 lb,,,2:03,2:00,,,,,225 lb,1:02
4764,Dryw Hart,Studeo55 CrossFit,,,,Canada West,Men,,,,215 lb,430 lb,,,5:00,,9:54,,27,19:25,170 lb,
4779,Mitchell Sinnamon,CrossFit Kirrawee,,,,Oceania,Men,,517 lb,,,495 lb,,,2:26,1:14,,,60,,,
4782,Nick Weigel,Harborside CrossFit,,,,United States,Men,,395 lb,,265 lb,486 lb,366,22:09,3:19,2:43,8:39,,45,,230 lb,
4785,Morgan Groothand,CrossFit North Augusta,,"2023 open
4651st
worldwide",4651st,worldwide,Women,Women,285 lb,,200 lb,315 lb,,,,,,,,,155 lb,
4808,Keoki Henderson,,,,,South West,Men (55-59),,335 lb,,,475 lb,,,,,,,,,,
4813,Jeanette Belew,,,,,North America,Women,,225 lb,,150 lb,255 lb,,,4:45,,,,,,120 lb,
4817,Matt Clark,CrossFit Shellharbour City,,,,Australia,Men,,180 kg,,120 kg,220 kg,,,3:00,2:40,,,,,100 kg,
4818,Carla Mercer,CrossFit OT,,"2023 quarterfinals
154th
worldwide",154th,worldwide,Women,Women (40-44),235 lb,,165 lb,300 lb,,,,,,,,,130 lb,
4819,Luis Cruz,CrossFit KE,,"2023 open
12114th
worldwide",12114th,worldwide,Men,Men (40-44),315 lb,,195 lb,335 lb,,,,,,,22,21:10,130 lb,
4836,Masaru Miura,,,,,Asia,Men (55-59),,255 lb,,210 lb,355 lb,,,,,,,,,155 lb,
4843,Karla Pardo,CrossFit Clearwater,,,,North America East,Women,,215 lb,,130 lb,285 lb,,32:46,7:49,,15:30,,10,,115 lb,
4845,Brittany Dodd,Rockingham CrossFit,,,,North East,Women,,245 lb,,200 lb,265 lb,,,,,,,,,145 lb,
4852,Curtis Melle,CrossFit Kicaster,,,,North America,Men,,500 lb,,345 lb,585 lb,323,25:00,5:30,1:43,,,,26:00,270 lb,1:20
4853,Christine Young,,,,,West Coast,Women,,185 lb,,160 lb,295 lb,,,,2:40,,,,,125 lb,
4855,Jarrad Cockshoot,,,,,North Central,Men,,435 lb,,265 lb,455 lb,,30:20,3:47,,,,,,225 lb,
4863,Roy Chapman,,,,,North America,Men,,420 lb,,275 lb,480 lb,320,1:25,4:35,2:54,9:16,,27,,185 lb,1:25
4867,Shayna Thea,West LA CrossFit,,,,United States,Women,,250 lb,,155 lb,3130 lb,343,,6:03,,,,,,107 lb,
4876,Matthew Ray,Big Barn CrossFit,,"2023 open
5751st
worldwide",5751st,worldwide,Men,Men (35-39),290 lb,,210 lb,385 lb,256,,,,,,,,155 lb,
4888,Julie Garcia,,,"2023 open
15192nd
worldwide",15192nd,worldwide,Women,Women (35-39),185 lb,,,285 lb,,,,,,,1,,,
4894,Paul Rivera,Rock City CrossFit,,"2023 quarterfinals
276th
worldwide",276th,worldwide,Men (55-59),Men (55-59),380 lb,,245 lb,435 lb,331,31:28,4:17,1:51,11:09,,28,28:14,165 lb,1:25
4900,Tania Rauna,CrossFit Gisborne,,,,Australasia,Women,,115 kg,,75 kg,150 kg,,,,3:04,,,,4:32,58 kg,1:22
4910,Gian Minns,CrossFit Chatswood,,"2023 open
2535th
worldwide",2535th,worldwide,Men,Men (45-49),120 kg,,85 kg,155 kg,,,,,,,49,20:30,55 kg,
4920,Roberto Blanco,,,,,North America,Men,,,,,455 lb,,,,,,,,27:30,235 lb,
4929,Brad Miller,CrossFit 209 Sport,,"2023 open
314th
worldwide",314th,worldwide,Men,Men,440 lb,,320 lb,500 lb,425,,,,,,,,265 lb,
4958,Grace Gentle,CrossFit Wauchope,,"2023 quarterfinals
419th
Oceania",419th,Oceania,Women,Women,130 kg,,87 kg,160 kg,,,,2:33,,,,,65 kg,
4960,Bc Smith,Build Up CrossFit,,,,United States,Men,,345 lb,,265 lb,435 lb,330,25:00,3:24,2:04,8:43,,,,185 lb,1:10
4979,Erin Vicary,,,,,Australia,Women,,80 kg,,70 kg,105 kg,,,,3:58,,,,27:00,50 kg,1:40
4991,Rohit Yadav,CrossFit Life Performance,,,,India,Men,,450 lb,,305 lb,500 lb,,,5:35,5:02,12:00,,22,21:00,285 lb,
4995,Dylan Blair,Raw Iron CrossFit,,"2023 open
4619th
worldwide",4619th,worldwide,Men,Men,155 kg,,123 lb,180 kg,,,3:31,2:35,9:04,,42,21:00,104 kg,
4999,Jason Heller,,,,,,,,,,,,,,6:30,,,,,22:30,,1:45
5005,Ted Hansson,,,,,Europe,Men,,145 kg,,108 kg,190 kg,,,,,,,,,90 kg,
5018,Scott Pollock,,,,,Europe,Men,,120 kg,,85 kg,200 kg,,,,,,,,,,
5026,Johan Ulander,CrossFit Kungsholmen,,,,Sweden,Men,,150 kg,,120 kg,200 kg,,,3:52,2:32,9:13,,,,95 kg,
5027,David Vifquin,CrossFit Enyeto,,,,France,Men,,170 lb,,105 kg,200 kg,,,3:57,,,,39,,90 kg,0:54
5033,Dennis Nielsen,Dokken CrossFit,,"2023 open
5832nd
worldwide",5832nd,worldwide,Men,Men (40-44),130 kg,,95 kg,165 kg,,,3:02,,,,40,,,1:00
5048,Annalisa Siracusa-Hilmo,CrossFit Rockland,,,,United States,Women,,190 lb,,120 lb,255 lb,,,,,,,6,,85 lb,
5052,Bo Coutts,Ghetto CrossFit,,,,Africa,Women,,115 kg,,72 kg,115 kg,,,,,,,,,52 kg,
5071,Jose Sánchez,,,,,Europe,Men,,110 kg,,90 kg,160 kg,,,,,,,16,,67 kg,
5074,Gabriel Gauthier-Lajoie,Deka CrossFit,,,,North America East,Men,,325 lb,,245 lb,385 lb,494,23:51,,4:26,12:40,,25,26:40,205 lb,
5077,Jim Virgo,,,,,North East,Men (55-59),,250 lb,,,320 lb,,,,,,,,,115 lb,
5079,Rik Smith,CrossFit Defiance,,"2023 open
9090th
worldwide",9090th,worldwide,Men,Men (40-44),142 kg,84:45,110 kg,180 kg,,,5:17,4:11,,,,29:30,71 kg,
5084,Jørn Øksendal,CrossFit Centrum,,,,Norway,Men,,145 kg,,101 kg,175 kg,318,19:43,4:11,,8:13,,36,20:53,81 kg,1:05
5095,Erann Royle,,,,,Europe,Women,,110 kg,,90 kg,140 kg,,,3:43,1:38,,,,25:46,75 kg,
5096,Patrick Claffey,CrossFit Didsbury,,"2023 open
16490th
worldwide",16490th,worldwide,Men,Men (40-44),160 kg,,90 kg,160 kg,,,5:32,,16:04,,14,21:32,62 kg,
5102,Mario Blazan,,,,,Europe,Men,,150 kg,,105 kg,,,,4:15,,,,,,80 kg,
5110,Derek Hackert,,,"2023 open
5081st
worldwide",5081st,worldwide,Men,Men (35-39),365 lb,,235 lb,445 lb,,,4:53,2:51,11:20,,,24:20,170 lb,1:08
5122,Karima Adi,CrossFit Shapesmiths,,,,Europe,Women,,85 kg,,60 kg,115 kg,,,,,,,,,,
5160,Vladimir Anikienko,,,,,Asia,Men,,150 kg,,,200 kg,,,3:15,,,,,,90 kg,
5165,Mary Gonzalez,Brandywine CrossFit,,"2023 open
6420th
worldwide",6420th,worldwide,Women,Women (40-44),190 lb,,115 lb,225 lb,,,,,,,,,85 lb,
5168,Gary Young,CrossFit Tretherras,,,,Europe Central,Men,,190 kg,,,230 kg,,,,2:40,,,,27:54,,
5180,Jack Wilson,,,,,Europe,Men,,,,,,,,,,,,,23:42,,
5208,Dennis Gillespie,CrossFit Millburn,,"2023 quarterfinals
560th
worldwide",560th,worldwide,Men,Men (45-49),385 lb,,230 lb,517 lb,256,,,3:28,12:05,,,26:01,180 lb,
5215,Darwin Vizuete,,,,,Latin America,Men,,309 lb,,254 lb,441 lb,,23:19,3:07,3:05,,,60,,200 lb,
5218,Terrance Yamasaki,CrossFit Veni Vidi Vici,,"2023 open
5319th
worldwide",5319th,worldwide,Men,Men (40-44),325 lb,,265 lb,410 lb,231,,3:01,2:15,10:30,,38,25:28,200 lb,1:28
5220,Alan Boyce,CrossFit Yelm,,"2023 open
62nd
worldwide",62nd,worldwide,Men (60-64),Men (60-64),290 lb,,220 lb,395 lb,321,25:02,4:29,3:14,10:45,,35,,165 lb,1:18
5224,Christine Hernandez,IMT CrossFit,,,,North America,Women,,245 lb,,145 lb,275 lb,,,,,,,,,105 lb,
5225,Anastasios Georgakopoulos,,,,,,,,155 kg,,130 kg,200 kg,,,,,,,65,,100 kg,
5228,Marcus Wells,,,,,South Central,Men,,385 lb,,225 lb,425 lb,,,,3:30,,,,,165 lb,
5229,John McEarchern,,,,,North America,Men,,330 lb,,225 lb,485 lb,,,,,,,,23:30,175 lb,
5239,Jay Ablaza,,,,,North East,Men,,335 lb,,255 lb,425 lb,305,,4:11,5:28,,,27,21:43,170 lb,
5240,Mike Goddard,NWK CrossFit,,,,Europe,Men,,213 kg,,158 kg,220 kg,,,,2:38,,,,,128 kg,
5253,Jodi Killilea,CrossFit Loop,,"2023 open
2461st
worldwide",2461st,worldwide,Women,Women (45-49),200 lb,,130 lb,225 lb,,,,,,,,24:15,85 lb,2:00
5255,Shalini Medipally,Grey Coast CrossFit,,"2023 open
9011th
worldwide",9011th,worldwide,Women,Women (45-49),135 lb,,90 lb,204 lb,,,,,,,,,65 lb,
5257,Numa Kwan,N3P CrossFit,,"2023 quarterfinals
470th
worldwide",470th,worldwide,Men,Men (45-49),400 lb,,300 lb,465 lb,,,,,,,,,225 lb,
5264,Eva-Linn Toennessen,CrossFit Centrum,,,,Norway,Women,,100 kg,,71 kg,115 kg,,,,,,,,,52 kg,
5273,David Dinette,Fortified CrossFit,,"2023 quarterfinals
333rd
worldwide",333rd,worldwide,Men,Men (40-44),386 lb,,275 lb,466 lb,,,,1:58,8:18,,,24:25,190 lb,
5278,Jason Tharp,CrossFit Naptown,,,,Central East,Men,,225 lb,,147 lb,255 lb,,,9:30,3:05,,,8,,110 lb,
5297,Joshua Wilson,,,,,Central East,Men,,,,,,,,,,,,,17:15,,
5306,Michelle Stovall,No Excuses Athletics CrossFit,,,,United States,Women,,,,165 lb,285 lb,,,3:58,,,,,,120 lb,
5310,Barakiel Torres,CrossFit MayFly,,"2023 open
9379th
worldwide",9379th,worldwide,Men,Men (45-49),286 lb,,,308 lb,258,,,,,,30,24:59,,
5317,Szabó Patrícia,CrossFit Watt,,,,Europe,Women,,,,,,,,,,,,45,,,
5342,Alacia Marshall,CrossFit Unlimited Jennings,,,,North America,Women,,265 lb,,160 lb,265 lb,,,,4:13,,,,,120 lb,
5343,Aris Kidonakis,,,,,Europe,Men,,105 kg,,80 kg,135 kg,,,12:08,,,,,,70 kg,
5345,Drew Cook,CrossFit Shades,,,,United States,Men,,285 lb,,230 lb,405 lb,296,,6:42,,,,,28:20,165 lb,
5352,Joanne Coogan,Equip CrossFit,,,,Europe,Women,,100 kg,,65 kg,130 kg,,,5:47,3:33,,,21,,46 kg,
5369,Brandon Bucholtz,Long Road CrossFit,,"2023 open
4691st
worldwide",4691st,worldwide,Men,Men (40-44),320 lb,,265 lb,375 lb,,,6:03,3:38,,,,,245 lb,
5394,Stefan Gaubatz,CrossFit Calanova,,"2023 open
3987th
worldwide",3987th,worldwide,Men,Men (50-54),120 kg,,80 kg,170 kg,,,,3:32,,,,,60 kg,
5395,Bahar Ali,,,,,Africa,Men,,,,,,,,,,,,,,155 lb,
5407,Christina Montoya,CrossFit Galvanize,,,,North America,Women,,245 lb,,190 lb,255 lb,,22:15,3:19,5:13,,,42,,135 lb,1:36
5423,Alex Quiros,,,,,North East,Women,,180 lb,,75 lb,205 lb,,,,,,,,8:30,100 lb,
5444,Jeremy Meyer,CrossFit on the Brazos,,,,United States,Men,,325 lb,,215 lb,425 lb,,,,,,,21,,175 lb,
5446,Todd Cochran,CrossFit Sweat Mountain,,"2023 open
4000th
worldwide",4000th,worldwide,Men,Men (50-54),285 lb,,205 lb,325 lb,307,27:06,5:47,3:48,11:02,,20,,155 lb,
5450,Matt Jones,Rayzor Ranch CrossFit,,,,North America West,Men,,185 lb,,,225 lb,,,,,,,,20:17,,
5475,Jessi Guyette,Water Bear CrossFit,,"2023 open
849th
worldwide",849th,worldwide,Women,Women (35-39),260 lb,,205 lb,305 lb,,,,,,,,,150 lb,
5486,Øyvind Strømme,,,,,Europe,Men,,120 kg,,,150 kg,,,,,,,,25:07,,
5490,Aandre Wessels,966 CrossFit,,,,South Africa,Men,,185 kg,,115 kg,210 kg,,,5:13,,,,,,75 kg,
5508,Ali Isilay,,,,,Europe,Men,,200 kg,,140 kg,260 kg,,,3:19,2:11,,,52,,105 kg,
5521,Greg Mauldin,CrossFit Intent,,,,United States,Men,,365 lb,,225 lb,360 lb,,,8:53,2:55,14:06,,,,135 lb,
5531,Moises Miranda de oliveira Marques,,,,,Europe,Men,,180 kg,,115 kg,225 kg,,,,2:15,,,,27:10,84 lb,
5544,Russell Flint,CrossFit Black Hive,,,,North America,Men,,345 lb,,255 lb,415 lb,319,,3:10,1:49,8:15,,45,,200 lb,1:01
5548,Richard Laninga,CrossFit Holland,,,,United States,Men,,315 lb,,175 lb,415 lb,,,,,,,,,170 lb,
5557,Marnic Arts,CrossFit Uden,,"2023 open
25603rd
worldwide",25603rd,worldwide,Men,Men,180 kg,,132 kg,202 kg,,,2:28,1:46,,,55,18:45,110 kg,0:56
5565,Daryl Hartley,,,,,Canada East,Men,,225 lb,,165 lb,315 lb,,,10:00,5:00,13:20,,,33:00,125 lb,2:00
5571,Rubén Castro,,,,,Europe,Men,,180 kg,,125 kg,210 kg,,,,,,,,,90 kg,1:09
5581,Andrew Baker,,,,,Mid Atlantic,Men,,405 lb,,,525 lb,,,,,,,,,,
5586,Megan Mottet,,,"2023 quarterfinals
903rd
worldwide",903rd,worldwide,Women,Women (40-44),220 lb,,145 lb,255 lb,286,30:15,4:14,3:06,9:27,,17,21:55,115 lb,
5594,Grace Romero,The Wick CrossFit,,"2023 open
4003rd
worldwide",4003rd,worldwide,Women,Women (35-39),207 lb,,132 lb,285 lb,,,4:33,6:02,11:49,,30,26:00,115 lb,
5597,Monique Ganon,,,"2023 open
1267th
worldwide",1267th,worldwide,Women (55-59),Women (55-59),,,,,,,,,,,,6:40,,
5603,Dan Rabon,,,,,South West,Men,,305 lb,,235 lb,450 lb,,,3:51,3:27,,,32,,165 lb,
5615,Jennifer Morgan,IronHide CrossFit,,"2023 open
2609th
worldwide",2609th,worldwide,Women,Women (45-49),235 lb,,120 lb,225 lb,228,,,,,,,,85 lb,
5622,Brennen Ball,CrossFit Potrero Hill,,,,North America,Men,,295 lb,,215 lb,435 lb,,,,,,,,,155 lb,
5628,Jolyon Bland,CrossFit Luton,,"2023 open
5649th
worldwide",5649th,worldwide,Men,Men (45-49),145 kg,,95 kg,175 kg,,,5:31,,,,25,21:43,75 kg,
5640,Hannah Wikse,CrossFit Santa Cruz,,"2023 open
13252nd
worldwide",13252nd,worldwide,Women,Women (35-39),133 lb,,108 lb,183 lb,,,,,,,,,,
5652,Laura Sweeney,CrossFit IronSpider,,"2023 open
5619th
worldwide",5619th,worldwide,Women,Women (35-39),200 lb,,133 lb,250 lb,,,,,,,20,,93 lb,
5659,Riaan Coetzee,CrossFit PBM,,,,Africa,Men,,170 kg,,120 kg,254 kg,,,,,,,28,25:30,85 kg,1:04
5663,Henrik Johansson,CrossFit Vanheim,,,,Europe,Men,,419 lb,,253 lb,485 lb,,,,,,,,,187 lb,
5670,Daren Follis,Bars on Fire CrossFit,,"2023 open
883rd
worldwide",883rd,worldwide,Men (60-64),Men (60-64),240 lb,,215 lb,385 lb,,,,,,,30,27:10,165 lb,
5680,Therese Andersson,,,,,Europe,Women,,110 kg,,,140 kg,,,,4:04,,,,,45 kg,
5683,Stephanie Sullivan,CrossFit RBP,,"2023 open
18067th
worldwide",18067th,worldwide,Women,Women,235 lb,,175 lb,265 lb,,,3:46,2:18,,,,,140 lb,
5687,Devin Van Sant,,,,,Northern California,Men,,,,,,,,5:26,,,,,,,
5701,Chris Greer,Iron House CrossFit,,,,North America,Men,,380 lb,,260 lb,455 lb,,,6:44,3:00,,,,,190 lb,
5703,Dan Calanca,CrossFit South Brooklyn,,"2023 open
2287th
worldwide",2287th,worldwide,Men,Men (35-39),355 lb,,300 lb,475 lb,403,,2:55,,,,,21:22,243 lb,0:58
5705,Kristine Anne Cooper,,,,,Europe,Women,,101 kg,,58 kg,130 kg,293,,,,,,,27:57,35 kg,
5721,Pier-Guy Larochelle,Buckingham CrossFit,,"2023 open
2604th
worldwide",2604th,worldwide,Men,Men (35-39),357 lb,,245 lb,455 lb,,,7:48,3:16,,,,,190 lb,
5724,Eduardo Martínez Benavides,,,,,Central America,Men,,285 lb,,215 lb,485 lb,,,,,13:07,,,24:15,185 lb,
5728,Melissa Lipscomb,,,,,South West,Women,,150 lb,,,185 lb,,,10:14,,,,,,,
5745,Cynthia St-Laurent,Buckingham CrossFit,,"2023 open
2271st
worldwide",2271st,worldwide,Women,Women (40-44),205 lb,,155 lb,245 lb,,,,,,,,,105 lb,
5748,Justin Kohn,,,,,Asia,Men,,385 lb,,300 lb,445 lb,433,,2:56,,8:19,,55,,225 lb,
5750,Cyprian Majcher,CrossFit Ursynow,,,,Europe North,Men,,175 kg,,140 kg,250 kg,,,,,,,,,110 kg,
5779,Gavin Roache,CrossFit 717,,,,North America,Men,,,,,,,,,,,,,20:21,,
5784,Garry Graham,,,,,Europe,Men,,145 kg,,83 kg,165 kg,250,29:22,11:34,,12:42,,,23:29,53 kg,
5790,Nick Sanchez,,,,,South Central,Men,,410 lb,,285 lb,475 lb,286,37:16,6:11,1:59,12:25,,16,,205 lb,
5796,Ryan Voegle,CrossFit Loop,,,,South West,Men,,405 lb,,285 lb,530 lb,,,,,,,,,205 lb,
5819,Christopher Hole,,,"2023 open
9738th
worldwide",9738th,worldwide,Men,Men (35-39),165 kg,,121 kg,203 kg,,33:31,,,8:54,,62,,91 kg,
