,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
469,Nathaniel Kozma,Wayfarer CrossFit,,"2023 quarterfinals
498th
worldwide",498th,worldwide,Men,Men (40-44),190 kg,,145 kg,230 kg,353,,2:33,2:34,9:12,,47,24:27,120 kg,
480,Robert Keefe,CrossFit Free,,"2023 open
16371st
worldwide",16371st,worldwide,Men,Men (40-44),430 lb,,260 lb,530 lb,359,27:42,,2:25,8:35,,45,20:54,215 lb,0:49
483,Lauren Martin,Reebok CrossFit Medfield,,,,North East,Women,,225 lb,,165 lb,235 lb,310,,3:00,,8:00,,45,,125 lb,
484,Mary Chatriwala,Weasel Warrior CrossFit,,,,North America,Women,,260 lb,,200 lb,310 lb,209,32:44,5:59,3:38,13:30,,15,28:10,155 lb,1:32
488,Samantha Orme,CrossFit Virtuosity,,"2023 open
8452nd
worldwide",8452nd,worldwide,Women,Women (40-44),220 lb,,155 lb,250 lb,312,28:30,4:44,2:30,10:41,,18,26:00,135 lb,
493,Cathie Smith,CrossFit Clifton,,"2023 open
947th
worldwide",947th,worldwide,Women,Women (50-54),105 kg,,73 kg,110 kg,,,6:11,2:59,11:27,,18,,55 kg,1:27
496,Fay Watson,,,,,South Central,Women,,,,110 lb,250 lb,272,24:24,7:58,,,,16,28:20,80 lb,
499,Marilou Seiff,HomeGrown CrossFit,,"2023 quarterfinals
40th
worldwide",40th,worldwide,Women (65+),Women (65+),150 lb,,100 lb,235 lb,278,,,5:45,,,12,25:30,75 lb,1:44
500,Holden Fox,CrossFit 3rd Element,,,,North America,Men,,330 lb,,241 lb,405 lb,329,,3:36,4:29,8:59,,60,19:30,165 lb,0:59
502,Sean Cather,CrossFit NTC,,"2023 open
1530th
worldwide",1530th,worldwide,Men,Men (40-44),440 lb,,290 lb,445 lb,,,2:38,1:48,7:10,,61,18:23,220 lb,
505,Richard Guidotti,Chemical City CrossFit,,"2023 open
860th
worldwide",860th,worldwide,Men (60-64),Men (60-64),,,,,,,,,,,30,,,
506,Mira Cairns,Diablo CrossFit,,,,United States,Women,,245 lb,,165 lb,305 lb,,,,2:17,,,,,125 lb,
508,John McMullen,CrossFit Beverly,,"2023 open
2551st
worldwide",2551st,worldwide,Men,Men (50-54),400 lb,,250 lb,445 lb,337,,5:35,3:04,12:45,,21,25:35,175 lb,1:02
510,Stacie Tovar,CrossFit Omaha,,"2023 games
2nd
worldwide",2nd,worldwide,Women,Women (35-39),280 lb,,207 lb,305 lb,384,21:22,2:22,2:09,8:50,,50,21:45,155 lb,1:25
513,Alex Hollenbeck,,,,,South West,Men,,300 lb,,250 lb,450 lb,411,23:28,4:14,,,,,18:30,175 lb,0:58
516,Justin Key,CrossFit Coweta,,"2023 open
3145th
worldwide",3145th,worldwide,Men,Men (40-44),320 lb,,255 lb,405 lb,,,2:48,2:11,7:45,,76,,205 lb,
520,Kjell Ooms,Turnagain CrossFit,,,,North America,Men,,275 lb,,185 lb,365 lb,340,,5:14,4:23,9:08,,32,,135 lb,
521,Leiko Bowles,CrossFit HighTide,,"2023 open
6686th
worldwide",6686th,worldwide,Women,Women (35-39),215 lb,,145 lb,265 lb,,27:46,7:02,,,,17,,105 lb,
523,Alex Martinez,CrossFit Notorious,,,,United States,Men,,355 lb,,235 lb,455 lb,318,,3:48,2:35,,,38,22:40,185 lb,
527,Nathaniel Bixby,CrossFit Viable,,,,North America,Men,,,,100 kg,400 lb,301,,2:42,1:57,,,,,225 lb,
534,Amy Eubanks,,,,,Northern California,Women,,170 lb,,105 lb,195 lb,246,,,,12:18,,9,,75 lb,1:35
536,Reza Mashkoori,,,"2023 quarterfinals
139th
worldwide",139th,worldwide,Men,Men (35-39),405 lb,,300 lb,465 lb,,,2:50,,,,,19:12,225 lb,0:59
537,Greg Davis,CrossFit Danbury,,,,United States,Men,,395 lb,,275 lb,435 lb,429,20:47,2:07,1:49,8:27,,52,24:21,212 lb,1:08
545,Sergio Alcantara,,,,,South East,Men,,415 lb,,305 lb,415 lb,,,2:35,1:36,,,71,18:50,235 lb,1:02
554,Donny Ogrady,CrossFit Ridgecrest,,,,North America,Men,,405 lb,,275 lb,475 lb,,28:54,,2:32,8:32,,,20:21,215 lb,1:04
560,Bernardo Alcivar,Tucán CrossFit,,"2023 open
8046th
worldwide",8046th,worldwide,Men,Men,375 lb,,300 lb,455 lb,,20:23,2:26,1:44,8:26,,35,20:24,215 lb,1:15
567,Robert Revelez,CrossFit Wichita,,,,North Central,Men,,275 lb,,205 lb,365 lb,,26:18,,,,,50,,155 lb,
571,Darren Savella,CrossFit Ohana,,"2023 quarterfinals
724th
worldwide",724th,worldwide,Men,Men (40-44),400 lb,,300 lb,465 lb,,24:47,,,10:11,,,,231 lb,
572,Randy Duncan,CrossFit Polaris,,"2023 open
2024th
worldwide",2024th,worldwide,Men,Men (50-54),335 lb,,225 lb,440 lb,280,31:10,4:53,3:13,11:51,,30,27:40,165 lb,
573,Beth Lorenz,CrossFit Germantown Performance,,,,Mid Atlantic,Women,,190 lb,,130 lb,215 lb,,37:40,7:30,,,,12,,85 lb,
579,Alex Kourkoumelis,Lake Hills CrossFit,,,,United States,Men,,365 lb,,275 lb,480 lb,260,23:47,4:51,2:53,12:41,,42,,205 lb,0:54
585,Jay Rhodes,CrossFit Outlaw North,,"2023 open
699th
worldwide",699th,worldwide,Men,Men (35-39),440 lb,,330 lb,505 lb,449,15:22,2:16,1:43,7:13,,63,,273 lb,0:48
590,Jason Harrington,,,,,North East,Men,,355 lb,,265 lb,405 lb,363,20:04,3:04,2:17,8:36,,,,205 lb,
601,Katherine Smith,Bucktown CrossFit,,,,North Central,Women,,250 lb,,155 lb,315 lb,,22:46,4:39,3:16,9:52,,20,,110 lb,
608,Robert Wynne,CrossFit Fortius North,,"2023 open
4425th
worldwide",4425th,worldwide,Men,Men,465 lb,,330 lb,565 lb,,,2:20,1:24,7:45,,60,19:30,260 lb,1:04
614,Joe Herren,Back Home CrossFit,,,,North America,Men,,415 lb,,285 lb,425 lb,408,,2:16,1:52,,,65,21:00,235 lb,1:02
618,Jay Lynch,,,,,Mid Atlantic,Men,,325 lb,,255 lb,405 lb,,,3:30,,,,35,21:58,185 lb,
623,Jennifer Weiner,,,,,North America,Women,,270 lb,,185 lb,260 lb,,23:33,2:26,3:48,8:26,,56,,145 lb,
625,Roberto Rovatti,CrossFit Team 059,,"2023 quarterfinals
416th
worldwide",416th,worldwide,Men,Men (45-49),140 kg,,112 kg,180 kg,,,2:58,2:50,,,46,21:42,85 kg,1:12
628,Sean Normand,,,,,Asia,Men,,449 lb,,255 lb,517 lb,369,27:33,3:47,2:19,9:58,,35,24:10,225 lb,1:07
631,Evan Hupp,CrossFit New Albany,,,,North America East,Men,,,,275 lb,445 lb,,,2:31,,,,42,,215 lb,
635,Joe Hurley,CrossFit Elkhorn,,"2023 quarterfinals
292nd
worldwide",292nd,worldwide,Men,Men (45-49),405 lb,,275 lb,495 lb,325,,3:26,1:49,9:56,,55,,210 lb,1:14
642,Larry Ramey,CrossFit Illuminate,,,,North America,Men,,320 lb,,225 lb,435 lb,298,18:36,3:14,3:09,9:17,,87,21:44,185 lb,46:00
643,Jonathan Wareing,CrossFit JST,,,,Europe,Men,,180 kg,,135 kg,230 kg,402,,2:30,2:00,7:52,,40,19:54,105 kg,
644,Karen Largent,,,,,North America East,Women,,205 lb,,130 lb,250 lb,225,42:23,8:26,5:21,16:49,,,,95 lb,
647,Brandon Petersen,CrossFit Free,,"2023 open
854th
worldwide",854th,worldwide,Men,Men (35-39),401 lb,,,510 lb,,,2:24,1:52,9:00,,75,,,0:57
649,brock whitehead,,,,,South East,Men,,375 lb,,265 lb,430 lb,284,24:30,5:35,4:30,15:36,,30,37:23,215 lb,1:35
654,Devin Lopez,CrossFit Standard Strength,,"2023 open
3754th
worldwide",3754th,worldwide,Men,Men (35-39),450 lb,,340 lb,534 lb,404,,3:06,1:42,9:08,,42,,280 lb,
657,Rocco Di Jerlando,CrossFit La Verne,,,,United States,Men,,400 lb,,305 lb,500 lb,403,,2:26,,7:56,,51,22:42,225 lb,
658,Meagan Mylan,CrossFit Coeur d'Alene,,"2023 open
2011th
worldwide",2011th,worldwide,Women,Women (35-39),300 lb,,215 lb,340 lb,,20:03,3:23,1:51,,,30,,175 lb,0:57
670,Issac Sisneros,CrossFit 469,,"2023 quarterfinals
1052nd
worldwide",1052nd,worldwide,Men,Men (40-44),375 lb,,285 lb,475 lb,,20:28,2:44,2:40,7:21,,50,22:11,230 lb,1:03
671,John Aguilar,,,"2023 open
34685th
worldwide",34685th,worldwide,Men,Men,350 lb,,275 lb,415 lb,306,26:24,3:13,2:26,8:18,,30,23:26,240 lb,1:33
672,Sheldon Danley,CrossFit West Chester,,"2023 open
14720th
worldwide",14720th,worldwide,Men,Men (35-39),405 lb,,275 lb,445 lb,,,,3:32,,,27,,200 lb,
677,Gia Tyler-O'Keefe,CrossFit Diamond State,,,,North America East,Women,,275 lb,,195 lb,300 lb,,,2:16,1:48,9:37,,50,24:00,156 lb,
680,Albert van Zyl,CrossFit U1,,,,Europe Central,Men,,201 kg,,125 kg,240 kg,,,3:16,3:49,,,,,100 kg,
684,Gary Wilson,CrossFit Enniskillen,,"2023 open
10137th
worldwide",10137th,worldwide,Men,Men (35-39),,,120 kg,,,,,1:48,,,,,95 kg,
685,Jason Walsh,Iron Core CrossFit,,,,United States,Men,,320 lb,,235 lb,405 lb,315,,3:37,3:13,9:11,,,23:12,175 lb,
695,Diego Piedrahita,,,,,North East,Men,,335 lb,,215 lb,435 lb,,,3:37,5:28,8:46,,32,,155 lb,1:12
697,Rachel Lohmann,,,,,North Central,Women,,215 lb,,145 lb,235 lb,349,19:36,3:45,3:26,,,42,24:54,110 lb,
698,Chris Thomas,,,,,North America,Men,,345 lb,,,410 lb,,,5:28,,,,23,,185 lb,1:19
701,Daniel Epstein,CrossFit Run Jump Lift,,,,North East,Men,,425 lb,,245 lb,545 lb,405,19:30,2:42,1:48,7:16,,51,19:30,195 lb,1:03
704,Mike Tromello,Precision CrossFit,,"2023 quarterfinals
528th
worldwide",528th,worldwide,Men,Men (40-44),385 lb,,310 lb,500 lb,457,18:00,2:36,1:51,8:12,,40,19:27,245 lb,
705,Adam Hamm,,,"2023 open
5128th
worldwide",5128th,worldwide,Men,Men (40-44),335 lb,,255 lb,400 lb,394,20:13,2:53,3:28,8:24,,40,,195 lb,
708,Denise Block,Fight For It CrossFit,,"2023 open
402nd
worldwide",402nd,worldwide,Women (55-59),Women (55-59),,,,,,,,,,,,,85 lb,
710,Kate Loska,CrossFit Resurgens at Powers Ferry,,,,United States,Women,,225 lb,,155 lb,302 lb,,24:18,3:49,4:47,9:22,,,,120 lb,
714,Jason Hoggan,CrossFit Deep,,,,United States,Men,,455 lb,,315 lb,530 lb,445,16:58,2:15,1:18,7:18,,63,19:30,250 lb,1:00
716,Joe Fullam,CrossFit York,,,,North America,Men (55-59),,345 lb,,205 lb,445 lb,262,32:50,6:39,3:46,11:06,,27,24:22,,1:20
718,Jennifer Osborn,CrossFit SkyFall,,"2023 quarterfinals
503rd
worldwide",503rd,worldwide,Women,Women (35-39),280 lb,,225 lb,385 lb,,,2:48,1:42,,,47,,185 lb,
721,Anna Anton,CrossFit Watsonville,,"2023 open
63398th
worldwide",63398th,worldwide,Women,Women,240 lb,,165 lb,300 lb,,,3:58,2:15,10:04,,20,21:03,128 lb,
723,Jeremy Allen,Outlier CrossFit,,"2023 open
5964th
worldwide",5964th,worldwide,Men,Men (40-44),445 lb,,285 lb,525 lb,,,2:36,2:06,,,,,230 lb,
730,Christina Deleon,CrossFit Groundbreakers,,"2023 quarterfinals
172nd
worldwide",172nd,worldwide,Women,Women (40-44),300 lb,,230 lb,335 lb,,,3:40,2:01,9:02,,30,,200 lb,1:12
737,Jeff Peet,CrossFit Unlocked,,,,North America,Men,,365 lb,,265 lb,435 lb,289,,3:26,2:22,9:42,,40,,215 lb,
738,Jason Burr,CrossFit Frostbite,,"2023 quarterfinals
340th
worldwide",340th,worldwide,Men,Men (50-54),365 lb,,245 lb,405 lb,391,22:15,3:19,1:56,,,40,23:44,190 lb,0:57
739,Kyle Betke,,,,,North Central,Men,,355 lb,,245 lb,425 lb,,,4:11,2:40,9:30,,34,,200 lb,
740,Saud Alshamsi,Dunes CrossFit,,,,United Arab Emirates,Men,,1 lb,,1 lb,1 lb,,,,,,,,,1 lb,
742,Eric DeJanvier,Golden State CrossFit,,"2023 open
4896th
worldwide",4896th,worldwide,Men,Men (35-39),425 lb,,295 lb,475 lb,301,21:43,3:28,2:22,8:47,,43,,222 lb,0:57
746,Bryan Spillman,,,,,Central East,Men,,385 lb,,255 lb,485 lb,286,,4:50,2:05,10:15,,10,26:10,185 lb,1:01
751,Krista Clark,Camelback CrossFit,,,,North America West,Women,,94 kg,,68 kg,115 kg,310,,4:00,3:04,8:58,,43,18:52,48 kg,1:17
755,Kelley Smith,,,,,Mid Atlantic,Men,,335 lb,,,455 lb,,,,,9:10,,30,1440:00,,
758,Cole Gillespie,,,,,Central East,Men,,345 lb,,255 lb,425 lb,,18:55,2:45,2:25,7:32,,50,20:32,205 lb,1:04
764,Eric Jacobs,CrossFit Ares,,"2023 quarterfinals
1845th
North America East",1845th,North America East,Men,Men,385 lb,,275 lb,435 lb,,19:25,3:02,2:15,7:11,,40,20:17,205 lb,1:00
766,Bradley Finn,,,,,North East,Men,,385 lb,,285 lb,445 lb,308,29:05,6:32,2:23,10:49,,27,25:00,210 lb,1:30
769,James Pilley,Neighborhood CrossFit,,,,West Coast,Men,,435 lb,,275 lb,500 lb,,24:36,3:45,2:45,7:58,,35,21:12,185 lb,1:06
770,Ryan Hammack,,,,,North West,Men,,415 lb,,295 lb,485 lb,,,3:00,1:54,,,37,19:47,210 lb,
772,David Denglere,,,,,Northern California,Men,,405 lb,,,525 lb,,,,,,,,,,
773,Joe Flynn,,,,,North Central,Men,,330 lb,,225 lb,405 lb,,,3:35,,7:55,,44,19:38,,
775,Gwen Holtan,Diablo CrossFit,,"2023 quarterfinals
129th
worldwide",129th,worldwide,Women (55-59),Women (55-59),235 lb,,155 lb,315 lb,,,,,,,8,25:50,115 lb,
781,Brista Mayfield,CrossFit TBR,,,,United States,Women,,285 lb,,220 lb,345 lb,,,2:48,1:51,8:01,,40,22:11,175 lb,
786,Caitlin Green,CrossFit Thrive,,,,Central East,Women,,275 lb,,185 lb,315 lb,386,,4:13,,8:30,,35,20:20,145 lb,
787,Brian Strack,,,,,North East,Men,,385 lb,,291 lb,455 lb,356,,3:53,2:38,9:19,,35,19:45,247 lb,1:02
793,Leah Snyder,,,,,Northern California,Women,,235 lb,,145 lb,,,,,,,,,,110 lb,
794,Tessa Yelvington,Flatland CrossFit,,"2023 open
354th
worldwide",354th,worldwide,Women (60-64),Women (60-64),237 lb,,140 lb,330 lb,,,,,,,21,,100 lb,
796,Tony Koens,CrossFit Iconic,,,,North America,Men,,470 lb,,360 lb,575 lb,435,,2:09,1:19,7:45,,60,,290 lb,1:00
797,Ginger Doud,BeachSide CrossFit,,"2023 open
7253rd
worldwide",7253rd,worldwide,Women,Women (35-39),215 lb,,160 lb,225 lb,,,,,,,11,,135 lb,
802,Kevin Wyzgoski,West Little Rock CrossFit,,"2023 quarterfinals
967th
North America West",967th,North America West,Men,Men,435 lb,,305 lb,530 lb,,18:48,2:23,1:32,7:52,,63,20:42,235 lb,
803,jason christly,Alpine CrossFit,,,,United States,Men,,400 lb,,265 lb,465 lb,328,,4:09,2:58,7:24,,50,19:11,210 lb,1:01
805,Michael Davis,CrossFit Jai,,,,South West,Men,,440 lb,,280 lb,440 lb,334,,4:06,3:32,8:36,,44,21:03,225 lb,
806,Brian Wesner,,,,,South West,Men,,300 lb,,205 lb,410 lb,299,25:37,4:04,,8:38,,43,20:33,160 lb,0:49
808,Ryan Slone,Chagrin Falls CrossFit,,"2023 open
9427th
worldwide",9427th,worldwide,Men,Men (35-39),365 lb,,240 lb,435 lb,,,4:50,1:58,11:06,,,24:00,175 lb,
811,Nathan Whitman,CrossFit Huntsville,,"2023 open
5133rd
worldwide",5133rd,worldwide,Men,Men (40-44),320 lb,,255 lb,410 lb,,16:47,3:01,2:56,7:11,,66,24:53,205 lb,
819,Kimberly Hagger,CrossFit Beaver Menace,,,,North America,Women,,250 lb,,175 lb,315 lb,329,23:41,3:17,2:18,9:41,,46,,145 lb,
821,Jessica Rodriguez,CrossFit Kendall,,"2023 open
2197th
worldwide",2197th,worldwide,Women,Women (40-44),295 lb,,205 lb,320 lb,,,,,,,40,,165 lb,
824,Michael Stoodley,CrossFit Flood,,,,United States,Men,,305 lb,,205 lb,355 lb,324,,3:57,,7:55,,50,,150 lb,0:57
827,Amanda Garcia,,,,,Northern California,Women,,275 lb,,215 lb,305 lb,417,22:10,4:49,1:47,9:56,,,29:14,155 lb,
828,Julie Nadeau,CrossFit Laval,,"2023 open
131st
worldwide",131st,worldwide,Women,Women (40-44),270 lb,,200 lb,315 lb,,15:04,2:01,,,,50,,155 lb,1:15
832,Jacob Dickerson,CrossFit Utah Valley,,,,South West,Men,,415 lb,,315 lb,455 lb,417,15:32,2:10,1:52,7:36,,60,17:21,258 lb,0:59
833,Krista Howard,,,,,North America,Women,,225 lb,,165 lb,223 lb,260,28:48,3:46,3:50,9:43,,51,34:40,130 lb,1:16
836,Joseph Hardwick,CrossFit District 135,,"2023 open
6672nd
worldwide",6672nd,worldwide,Men,Men,400 lb,,315 lb,515 lb,401,,3:06,2:08,7:50,,54,,245 lb,0:59
837,Gustavo Reina,Tamiami CrossFit,,,,North America,Men,,275 lb,,205 lb,395 lb,289,26:33,4:35,2:43,8:50,,20,25:30,155 lb,0:58
840,Madeleine Watkins,,,,,Mid Atlantic,Women,,270 lb,,185 lb,270 lb,327,22:24,4:36,3:15,9:35,,20,22:30,140 lb,1:13
845,Jonathan Luke,Midnight City CrossFit,,"2023 open
9392nd
worldwide",9392nd,worldwide,Men,Men (35-39),305 lb,,225 lb,365 lb,335,28:45,5:56,2:56,10:18,,,,175 lb,
846,Michael Kratz,CrossFit 1525,,,,United States,Men,,545 lb,,285 lb,604 lb,,,6:23,,,,21,,205 lb,
848,Jessica Estrada,,,,,Southern California,Women,,220 lb,,176 lb,233 lb,306,28:45,4:03,2:39,9:38,,26,27:50,152 lb,1:26
849,Amber Peck,CrossFit Junction,,,,United States,Women,,215 lb,,155 lb,265 lb,298,28:36,4:51,3:39,10:57,,21,26:14,110 lb,1:49
853,John Bartlett,,,,,North East,Men,,,,,,,14:30,2:45,2:08,,,48,20:00,,1:00
854,David McPherson,CrossFit Feral,,"2023 open
6317th
worldwide",6317th,worldwide,Men,Men (40-44),450 lb,,275 lb,465 lb,299,,3:05,3:02,,,42,26:32,235 lb,
855,Blake Severson,CrossFit Northern Exposure,,,,North America,Men,,485 lb,,265 lb,545 lb,,,5:13,3:43,,,37,,195 lb,1:42
858,Brian Huberty,CrossFit Oakdale,,"2023 quarterfinals
351st
worldwide",351st,worldwide,Men,Men (45-49),365 lb,,285 lb,465 lb,403,18:53,2:26,1:36,8:32,,53,22:52,233 lb,1:09
860,Johnny Lester,CrossFit Weddington,,,,North America,Women,,235 lb,,185 lb,305 lb,,,3:17,2:08,9:18,,,,135 lb,1:04
864,Kim Wilson,,,,,North America West,Women,,245 lb,,175 lb,325 lb,,,,,,,18,24:00,145 lb,
865,Gwilym McMillan,CrossFit Llanishen,,,,United Kingdom,Men,,143 kg,,90 kg,170 kg,316,21:29,3:11,3:17,8:07,,40,22:31,65 kg,1:09
868,Shelby Levy,All In CrossFit,,,,North America,Women,,175 lb,,145 lb,235 lb,282,25:20,5:44,4:50,9:31,,30,,105 lb,
869,Ian Lowe,,,,,Europe,Men,,130 kg,,80 kg,160 kg,309,,7:53,,9:27,,28,,,
871,Christian Oman,Cape CrossFit,,"2023 open
1350th
worldwide",1350th,worldwide,Men,Men (40-44),184 kg,,127 kg,240 kg,345,,2:17,1:52,8:58,,50,,102 kg,1:01
872,Justin VanVleet,,,,,South West,Men,,,,225 lb,515 lb,,,,3:52,,,35,,,
881,Stesha D'Amico,PURE Life CrossFit,,,,North America West,Women,,245 lb,,175 lb,285 lb,315,,3:28,2:48,9:37,,24,,140 lb,
887,Rachel Batista,CrossFit CVI,,"2023 open
2734th
worldwide",2734th,worldwide,Women,Women (45-49),115 kg,,88 kg,300 lb,,,4:24,,,,33,,70 kg,
898,Daniel Ware,CrossFit OverTake,,"2023 open
13193rd
worldwide",13193rd,worldwide,Men,Men,535 lb,,385 lb,555 lb,448,,2:16,,,,60,18:54,300 lb,
899,Johnathan Roger Hemphill,CrossFit Broken Chains,,"2023 quarterfinals
810th
worldwide",810th,worldwide,Men,Men (45-49),375 lb,,285 lb,500 lb,,38:00,3:18,2:38,8:36,,,,231 lb,
902,Paul Boyles,Raleigh CrossFit,,,,United States,Men,,350 lb,,236 lb,415 lb,341,,3:57,3:29,8:32,,49,21:03,175 lb,
903,pete farnell,CrossFit Nitro,,,,Oceania,Men,,100 kg,,75 kg,145 kg,,,,,,,,26:04,61 kg,
905,Tiffany Wylie,CrossFit Calgary,,,,North America West,Women,,225 lb,,175 lb,355 lb,,24:03,,,,,,,120 lb,
907,Kevin Ogar,CrossFit WatchTower,,,,United States,Men,,455 lb,,330 lb,550 lb,407,,2:30,1:47,,,65,18:45,265 lb,1:00
913,Achim Christner,Diablo CrossFit,,"2023 open
12674th
worldwide",12674th,worldwide,Men,Men (35-39),,,,485 lb,,13:40,,,7:41,,42,19:37,,
914,Beth Conlin,Fight Tonight CrossFit,,,,Asia,Women,,220 lb,,137 lb,290 lb,,27:39,4:27,3:28,9:06,,40,,95 lb,
917,Gayle Shalloo,CrossFit Full Strength,,,,North America West,Women,,245 lb,,79 kg,303 lb,245,,3:31,3:05,9:00,,33,,123 lb,
918,Joshua Lewis,Del Norte CrossFit,,,,North America West,Men,,275 lb,,205 lb,365 lb,340,,5:29,3:50,9:57,,30,21:35,155 lb,1:52
920,Aaron Burks,Refine CrossFit,,,,United States,Men,,425 lb,,310 lb,500 lb,,18:50,2:14,1:37,7:10,,58,20:06,245 lb,
921,Collin Meeves,Resolution CrossFit,,,,North America,Men,,375 lb,,300 lb,430 lb,397,17:47,2:30,3:23,7:31,,50,18:36,230 lb,1:04
923,Morten Gjørlihagen,,,,,,,,110 kg,,60 kg,130 kg,,,13:10,,,,1,35:26,61 kg,
929,Justin Alcober,CrossFit Chino Hills,,,,United States,Men,,355 lb,,245 lb,455 lb,320,,4:20,4:05,9:30,,61,21:58,195 lb,
930,Stephanie Hasapis-Williamson,,,,,Central East,Women,,207 lb,,146 lb,305 lb,332,,3:17,3:24,9:38,,,,102 lb,
932,Jason Wilson,West Haven CrossFit,,,,North America,Men,,415 lb,,295 lb,445 lb,343,,4:52,4:53,,,,22:15,195 lb,
936,Brian Jaffe,,,,,Southern California,Men,,350 lb,,285 lb,445 lb,304,27:34,4:15,,,,47,25:33,235 lb,1:10
938,Ashley Miller,CrossFit Black and Blue,,,,South West,Women,,,,,315 lb,,,3:29,2:02,,,39,,130 lb,
940,Brendan Leonardi,CrossFit 4810,,,,Australia,Men,,320 lb,,275 lb,425 lb,331,20:14,3:34,2:35,8:26,,32,18:52,191 lb,1:04
941,Steve Becskei,CrossFit Oshawa,,"2023 open
6816th
worldwide",6816th,worldwide,Men,Men (35-39),300 lb,,235 lb,355 lb,274,,9:35,,,,32,24:32,165 lb,
943,Marcos Ramos,Double Down CrossFit,,"2023 open
1221st
worldwide",1221st,worldwide,Men,Men (40-44),355 lb,,285 lb,415 lb,344,18:18,2:13,2:46,7:24,,45,22:20,225 lb,1:06
944,Luke Mullen,CrossFit Richardson,,,,North America,Men,,405 lb,,305 lb,490 lb,405,,2:20,2:03,7:34,,60,19:53,235 lb,
947,Doug Scalia,CrossFit Blade,,,,North America,Men,,265 lb,,205 lb,315 lb,310,22:03,3:17,3:11,8:35,,,,148 lb,1:07
952,Brian Maier,Kaizen CrossFit,,,,South West,Men,,415 lb,,300 lb,525 lb,433,,2:40,1:38,7:28,,50,19:00,225 lb,0:49
954,Jeremy Ford,East Valley CrossFit,,,,South West,Men,,335 lb,,270 lb,395 lb,,,3:23,,,,40,,195 lb,
959,Jeffrey La Monica,CrossFit SCV,,,,Europe,Men,,270 lb,,195 lb,330 lb,199,,8:00,4:09,14:31,,21,28:30,147 lb,
962,Slater Coe,Derby City CrossFit,,,,North America,Men,,405 lb,,305 lb,450 lb,,,3:10,2:13,8:54,,43,,245 lb,
964,Susan Ady,CrossFit Rockford,,,,United States,Women,,220 lb,,150 lb,270 lb,280,27:21,4:03,2:57,9:21,,,23:39,120 lb,1:15
965,cody wilson,CrossFit Gilroy,,,,West Coast,Men,,405 lb,,270 lb,425 lb,,,,2:05,,,30,,205 lb,
970,andrea nestor,,,,,South West,Women,,245 lb,,83 kg,301 lb,,,10:23,,32:24,,,,60 kg,
974,Dave Herald,CrossFit 608,,"2023 open
608th
worldwide",608th,worldwide,Men (65+),Men (65+),245 lb,,165 lb,315 lb,,,6:17,3:23,13:16,,22,,,
976,Rachelle Tanya Maatouk,CrossFit Rev X,,,,Oceania,Women,,150 kg,,93 kg,180 kg,,,2:44,1:27,,,55,,70 kg,
979,Andrea Kanterman,CrossFit HardCore West,,"2023 open
77th
worldwide",77th,worldwide,Women,Women (50-54),200 lb,,145 lb,255 lb,,28:25,4:57,,,,,21:42,95 lb,
980,Martin Bowden,CrossFit Minerva,,,,Oceania,Men,,180 kg,,100 kg,200 kg,,,2:32,1:58,,,47,22:23,100 kg,1:00
983,Kenneth Gentle,Arduous CrossFit,,,,United States,Men (60+),,305 lb,,195 lb,375 lb,,,,,,,20,,128 lb,
988,Chris Castillo,Delta CrossFit,,,,West Coast,Men,,405 lb,,285 lb,520 lb,386,18:59,3:18,1:31,7:15,,48,18:51,214 lb,0:58
1000,Karen Colwell,B3 CrossFit,,"2023 quarterfinals
878th
worldwide",878th,worldwide,Women,Women (35-39),245 lb,,180 lb,285 lb,,,4:55,1:56,,,,,155 lb,
1005,Nick Bertin,CrossFit 413,,,,North America,Men,,375 lb,,285 lb,485 lb,342,28:23,3:13,,,,,,235 lb,
1007,Ginny Machon-Proulx,CrossFit 321,,"2023 quarterfinals
151st
worldwide",151st,worldwide,Women,Women (50-54),215 lb,,140 lb,280 lb,336,22:19,3:43,3:44,8:12,,38,21:19,105 lb,1:05
1012,Brandon Black,,,,,South Central,Men,,465 lb,,305 lb,485 lb,344,23:10,2:25,1:27,8:46,,,23:00,230 lb,
1015,Leigh Bevan,CrossFit SA1,,"2023 quarterfinals
1634th
worldwide",1634th,worldwide,Men,Men (35-39),245 kg,,165 kg,265 kg,401,18:35,2:10,1:29,7:34,,64,20:00,120 kg,0:50
1023,Karlee Maltby,CrossFit Sherwood Park,,"2023 open
3260th
worldwide",3260th,worldwide,Women,Women (35-39),225 lb,,175 lb,275 lb,,,,,,,,,140 lb,
1034,Chris Walker,CrossFit 859,,,,United States,Men,,45 lb,,45 lb,45 lb,1,99:00,99:00,99:00,99:00,,1,99:00,45 lb,99:00
1040,Nicholas Cook,,,,,Oceania,Men,,340 lb,,275 lb,455 lb,392,,,,,,41,,210 lb,
1041,Christine Getty,CrossFit Stacked,,,,North America,Women,,225 lb,,155 lb,265 lb,,,,,,,,,115 lb,
1042,Matthew Giordano,CrossFit Newtown,,"2023 open
2827th
worldwide",2827th,worldwide,Men,Men (40-44),360 lb,,330 lb,440 lb,355,,2:58,1:38,8:52,,,,235 lb,
